annee;cde_transaction;transaction;cde_pays;pays;cde_devise;devise;montant
2005;D51C3;Autres impots sur les gains de detention n.c.a.;AUT;Autriche;EUR;Euro;0
2005;D995FN;Cotisations sociales effectives a la charge des personnes n'occupant pas d'emploi dues non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D29D;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2005;D51C2;Impots sur les gains de detention des societes;AUT;Autriche;EUR;Euro;0
2005;D91C;Autres impots en capital n.c.a.;AUT;Autriche;EUR;Euro;0
2005;D59C;Impots sur la depense;AUT;Autriche;EUR;Euro;0
2005;D995FE;Cotisations sociales effectives a la charge des salaries dues non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D2122D;Impots generaux sur les ventes;AUT;Autriche;EUR;Euro;0
2005;D61SC;Remuneration du service des regimes d'assurance sociale (-);AUT;Autriche;EUR;Euro;0
2005;D59E;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2005;D51C1;Impots sur les gains de detention des personnes physiques ou des menages;AUT;Autriche;EUR;Euro;0
2005;D995F;Cotisations sociales effectives a la charge des menages dues non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D995FS;Cotisations sociales effectives a la charge des travailleurs independants dues non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D59A;Impots courants sur le capital;AUT;Autriche;EUR;Euro;0
2005;D995G;Impots en capital dus non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D995D;Autres impots courants dus non recouvrables;AUT;Autriche;EUR;Euro;0
2005;D2122F;Benefices des monopoles sur l'importation;AUT;Autriche;EUR;Euro;0
2005;D51D;Taxes sur les gains des loteries et des paris;AUT;Autriche;EUR;Euro;0
2005;D995;Transferts en capital des administrations publiques vers les secteurs concernes correspondant a des impots et contributions sociales notifies mais non susceptible d'être perçus;AUT;Autriche;EUR;Euro;0
2005;D613CSN;Cotisations sociales obligatoires a la charge des travailleurs independants et des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;4657,5
2005;D214E;Taxes sur les spectacles et divertissements;AUT;Autriche;EUR;Euro;85,31
2005;D214F;Taxes sur les loteries, les jeux et les paris;AUT;Autriche;EUR;Euro;325,65
2005;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;AUT;Autriche;EUR;Euro;16562,44
2005;D59;Autres impots courants;AUT;Autriche;EUR;Euro;1977,56
2005;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;AUT;Autriche;EUR;Euro;104488,98
2005;D91A;Impots sur les transferts en capital;AUT;Autriche;EUR;Euro;139,66
2005;D29C;Impots sur la masse salariale ou les effectifs employes;AUT;Autriche;EUR;Euro;5892,12
2005;D61N;Cotisations sociales effectives des employeurs et des menages;AUT;Autriche;EUR;Euro;35830,91
2005;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;104242,03
2005;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;AUT;Autriche;EUR;Euro;9012,74
2005;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;AUT;Autriche;EUR;Euro;5766,12
2005;ODA;Total des recettes fiscales;AUT;Autriche;EUR;Euro;68658,07
2005;D214C;Impots sur les operations financieres et les operations en capital;AUT;Autriche;EUR;Euro;629,2
2005;D51;Impots sur le revenu;AUT;Autriche;EUR;Euro;30395,44
2005;D214A;Droits d'accise et impots de consommation;AUT;Autriche;EUR;Euro;6486,92
2005;D211;Taxes du type TVA;AUT;Autriche;EUR;Euro;19367,74
2005;D611;Cotisations sociales effectives a la charge des employeurs;AUT;Autriche;EUR;Euro;16562,44
2005;D214G;Taxes sur les primes d'assurance;AUT;Autriche;EUR;Euro;1007,87
2005;D613C;Cotisations sociales effectives obligatoires a la charge des menages;AUT;Autriche;EUR;Euro;19021,51
2005;D613;Cotisations sociales effectives a la charge des menages;AUT;Autriche;EUR;Euro;19268,47
2005;D214H;Autres taxes sur des services determines;AUT;Autriche;EUR;Euro;319,41
2005;D212;Impots et droits sur les importations, a l'exclusion de la TVA;AUT;Autriche;EUR;Euro;1,68
2005;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;AUT;Autriche;EUR;Euro;2395,03
2005;D61;Cotisations sociales nettes;AUT;Autriche;EUR;Euro;38080,26
2005;D59F;Autres impots courants n.c.a.;AUT;Autriche;EUR;Euro;1977,56
2005;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;AUT;Autriche;EUR;Euro;0,26
2005;D2121;Droits sur les importations;AUT;Autriche;EUR;Euro;1,43
2005;D214L;Autres impots sur les produits n.c.a.;AUT;Autriche;EUR;Euro;6,88
2005;D2;Impots sur la production et les importations;AUT;Autriche;EUR;Euro;36145,42
2005;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;AUT;Autriche;EUR;Euro;14364,01
2005;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;AUT;Autriche;EUR;Euro;23946,9
2005;D29;Autres impots sur la production;AUT;Autriche;EUR;Euro;7763,27
2005;D51O;Impots sur le revenu des societes y compris les gains de detention;AUT;Autriche;EUR;Euro;5766,12
2005;D612;Cotisations sociales imputees a la charge des employeurs;AUT;Autriche;EUR;Euro;2249,35
2005;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;2262,47
2005;D613V;Cotisations sociales effectives volontaires des menages;AUT;Autriche;EUR;Euro;246,95
2005;D51E;Autres impots sur le revenu n.c.a.;AUT;Autriche;EUR;Euro;682,42
2005;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;106738,33
2005;D29H;Autres impots sur la production n.c.a.;AUT;Autriche;EUR;Euro;1211,31
2005;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;AUT;Autriche;EUR;Euro;23946,9
2005;D5;Impots courants sur le revenu, le patrimoine, etc.;AUT;Autriche;EUR;Euro;32372,99
2005;D2122E;Impots sur des services determines;AUT;Autriche;EUR;Euro;0,26
2005;D91;Impots en capital;AUT;Autriche;EUR;Euro;139,66
2005;D29G;Sous-compensation de la TVA (regime forfaitaire);AUT;Autriche;EUR;Euro;53,18
2005;D214D;Taxes a l'immatriculation des vehicules;AUT;Autriche;EUR;Euro;151,5
2005;D29A;Impots sur les terrains, batiments et autres constructions;AUT;Autriche;EUR;Euro;606,64
2005;D21;Impots sur les produits;AUT;Autriche;EUR;Euro;28382,16
2006;D995;Transferts en capital des administrations publiques vers les secteurs concernes correspondant a des impots et contributions sociales notifies mais non susceptible d'être perçus;AUT;Autriche;EUR;Euro;0
2006;D51D;Taxes sur les gains des loteries et des paris;AUT;Autriche;EUR;Euro;0
2006;D995FS;Cotisations sociales effectives a la charge des travailleurs independants dues non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D59A;Impots courants sur le capital;AUT;Autriche;EUR;Euro;0
2006;D995G;Impots en capital dus non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D995D;Autres impots courants dus non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D2122F;Benefices des monopoles sur l'importation;AUT;Autriche;EUR;Euro;0
2006;D59E;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2006;D51C1;Impots sur les gains de detention des personnes physiques ou des menages;AUT;Autriche;EUR;Euro;0
2006;D995F;Cotisations sociales effectives a la charge des menages dues non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D2122D;Impots generaux sur les ventes;AUT;Autriche;EUR;Euro;0
2006;D61SC;Remuneration du service des regimes d'assurance sociale (-);AUT;Autriche;EUR;Euro;0
2006;D995FE;Cotisations sociales effectives a la charge des salaries dues non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D59C;Impots sur la depense;AUT;Autriche;EUR;Euro;0
2006;D29D;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2006;D51C2;Impots sur les gains de detention des societes;AUT;Autriche;EUR;Euro;0
2006;D91C;Autres impots en capital n.c.a.;AUT;Autriche;EUR;Euro;0
2006;D995C;Impots sur le revenu dus non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D2122B;Montants compensatoires monetaires preleves a l'importation;AUT;Autriche;EUR;Euro;0
2006;D214B;Droits de timbre;AUT;Autriche;EUR;Euro;0
2006;D29F;Impots sur les emissions polluantes;AUT;Autriche;EUR;Euro;0
2006;D214K;Droits sur les exportations et montants compensatoires monetaires preleves a l'exportation;AUT;Autriche;EUR;Euro;0
2006;D995B;Autres impots sur la production dus non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D611V;Cotisations sociales effectives volontaires des employeurs;AUT;Autriche;EUR;Euro;0
2006;D6142;Supplements de cotisations autres que de pension a la charge des menages;AUT;Autriche;EUR;Euro;0
2006;D51C3;Autres impots sur les gains de detention n.c.a.;AUT;Autriche;EUR;Euro;0
2006;D995FN;Cotisations sociales effectives a la charge des personnes n'occupant pas d'emploi dues non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D2122A;Prelevements sur les produits agricoles importes;AUT;Autriche;EUR;Euro;0
2006;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;AUT;Autriche;EUR;Euro;0
2006;D29B;Impots sur l'utilisation d'actifs fixes;AUT;Autriche;EUR;Euro;0
2006;D614;Supplements de cotisations sociales a la charge des menages;AUT;Autriche;EUR;Euro;0
2006;D91B;Prelevements sur le capital;AUT;Autriche;EUR;Euro;0
2006;D995A;Impots sur les produits dus non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D59B;Impots de capitation;AUT;Autriche;EUR;Euro;0
2006;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;AUT;Autriche;EUR;Euro;0
2006;D214J;Benefices des monopoles fiscaux;AUT;Autriche;EUR;Euro;0
2006;D59D;Paiements effectues par les menages en vue de l obtention de licences;AUT;Autriche;EUR;Euro;0
2006;D51C;Impots sur les gains de detention;AUT;Autriche;EUR;Euro;0
2006;D6141;Supplements de cotisations de pension a la charge des menages;AUT;Autriche;EUR;Euro;0
2006;D995E;Cotisations sociales effectives a la charge des employeurs dues non recouvrables;AUT;Autriche;EUR;Euro;0
2006;D2122C;Droits d'accise;AUT;Autriche;EUR;Euro;0
2006;D613CSN;Cotisations sociales obligatoires a la charge des travailleurs independants et des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;4908,38
2006;D214D;Taxes a l'immatriculation des vehicules;AUT;Autriche;EUR;Euro;150,59
2006;D29A;Impots sur les terrains, batiments et autres constructions;AUT;Autriche;EUR;Euro;613,64
2006;D21;Impots sur les produits;AUT;Autriche;EUR;Euro;29028,85
2006;D29G;Sous-compensation de la TVA (regime forfaitaire);AUT;Autriche;EUR;Euro;22,6
2006;D2122E;Impots sur des services determines;AUT;Autriche;EUR;Euro;0,12
2006;D91;Impots en capital;AUT;Autriche;EUR;Euro;131,89
2006;D51M;Impots sur le revenu des personnes physiques ou des menages y compris les gains de detention;AUT;Autriche;EUR;Euro;25211,59
2006;D5;Impots courants sur le revenu, le patrimoine, etc.;AUT;Autriche;EUR;Euro;33935,1
2006;D613CN;Cotisations sociales effectives obligatoires a la charge des personnes n'occupant pas d'emploi;AUT;Autriche;EUR;Euro;2359,78
2006;D613V;Cotisations sociales effectives volontaires des menages;AUT;Autriche;EUR;Euro;272,94
2006;D51E;Autres impots sur le revenu n.c.a.;AUT;Autriche;EUR;Euro;716,46
2006;ODC;Produit total des impots et cotisations sociales nettes (y compris cotisations sociales imputees), apres deduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;110679,67
2006;D29H;Autres impots sur la production n.c.a.;AUT;Autriche;EUR;Euro;1222,61
2006;D51O;Impots sur le revenu des societes y compris les gains de detention;AUT;Autriche;EUR;Euro;5963,71
2006;D612;Cotisations sociales imputees a la charge des employeurs;AUT;Autriche;EUR;Euro;2189,5
2006;D29;Autres impots sur la production;AUT;Autriche;EUR;Euro;8013,51
2006;D51A;Impots sur le revenu des personnes physiques ou des menages non compris les gains de detention;AUT;Autriche;EUR;Euro;25211,59
2006;D59F;Autres impots courants n.c.a.;AUT;Autriche;EUR;Euro;2043,35
2006;D2122;Impots sur les importations a l'exclusion de la TVA et des droits sur les importations;AUT;Autriche;EUR;Euro;0,12
2006;D2;Impots sur la production et les importations;AUT;Autriche;EUR;Euro;37042,36
2006;D613CE;Cotisations sociales effectives obligatoires a la charge des salaries;AUT;Autriche;EUR;Euro;14938,89
2006;D2121;Droits sur les importations;AUT;Autriche;EUR;Euro;0,07
2006;D214L;Autres impots sur les produits n.c.a.;AUT;Autriche;EUR;Euro;6,89
2006;D214G;Taxes sur les primes d'assurance;AUT;Autriche;EUR;Euro;1031,09
2006;D613C;Cotisations sociales effectives obligatoires a la charge des menages;AUT;Autriche;EUR;Euro;19847,28
2006;D613;Cotisations sociales effectives a la charge des menages;AUT;Autriche;EUR;Euro;20120,22
2006;D214H;Autres taxes sur des services determines;AUT;Autriche;EUR;Euro;378,09
2006;D212;Impots et droits sur les importations, a l'exclusion de la TVA;AUT;Autriche;EUR;Euro;0,19
2006;D613CS;Cotisations sociales effectives obligatoires a la charge des travailleurs independants;AUT;Autriche;EUR;Euro;2548,6
2006;D61;Cotisations sociales nettes;AUT;Autriche;EUR;Euro;39570,31
2006;D211;Taxes du type TVA;AUT;Autriche;EUR;Euro;19687,72
2006;D611;Cotisations sociales effectives a la charge des employeurs;AUT;Autriche;EUR;Euro;17260,59
2006;D51;Impots sur le revenu;AUT;Autriche;EUR;Euro;31891,76
2006;D214A;Droits d'accise et impots de consommation;AUT;Autriche;EUR;Euro;6475,14
2006;D51B;Impots sur le revenu ou les benefices des societes non compris les gains de detention;AUT;Autriche;EUR;Euro;5963,71
2006;ODA;Total des recettes fiscales;AUT;Autriche;EUR;Euro;71109,35
2006;D214C;Impots sur les operations financieres et les operations en capital;AUT;Autriche;EUR;Euro;764,09
2006;D214;Impots sur les produits a l'exclusion de TVA et des impots sur les importations et les exportations;AUT;Autriche;EUR;Euro;9340,94
2006;ODD;Charges fiscales correspondant au produit total des impots et cotisations sociales obligatoires apres deduction des montants dus non recouvrables;AUT;Autriche;EUR;Euro;108217,22
2006;D2_D5_D91_D611_D613;Total des impots et des cotisations sociales;AUT;Autriche;EUR;Euro;108490,16
2006;D91A;Impots sur les transferts en capital;AUT;Autriche;EUR;Euro;131,89
2006;D29C;Impots sur la masse salariale ou les effectifs employes;AUT;Autriche;EUR;Euro;6154,66
2006;D61N;Cotisations sociales effectives des employeurs et des menages;AUT;Autriche;EUR;Euro;37380,81
2006;D611C;Cotisations sociales effectives obligatoires a la charge des employeurs;AUT;Autriche;EUR;Euro;17260,59
2006;D59;Autres impots courants;AUT;Autriche;EUR;Euro;2043,35
2006;D214E;Taxes sur les spectacles et divertissements;AUT;Autriche;EUR;Euro;96,64
2006;D214F;Taxes sur les loteries, les jeux et les paris;AUT;Autriche;EUR;Euro;438,4
2007;D2122C;Droits d'accise;AUT;Autriche;EUR;Euro;0
2007;D51C;Impots sur les gains de detention;AUT;Autriche;EUR;Euro;0
2007;D6141;Supplements de cotisations de pension a la charge des menages;AUT;Autriche;EUR;Euro;0
2007;D995E;Cotisations sociales effectives a la charge des employeurs dues non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D59B;Impots de capitation;AUT;Autriche;EUR;Euro;0
2007;D29E;Autorisations d'exercer des activites commerciales ou professionnelles;AUT;Autriche;EUR;Euro;0
2007;D214J;Benefices des monopoles fiscaux;AUT;Autriche;EUR;Euro;0
2007;D59D;Paiements effectues par les menages en vue de l obtention de licences;AUT;Autriche;EUR;Euro;0
2007;D995A;Impots sur les produits dus non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D614;Supplements de cotisations sociales a la charge des menages;AUT;Autriche;EUR;Euro;0
2007;D91B;Prelevements sur le capital;AUT;Autriche;EUR;Euro;0
2007;D214I;Impots generaux sur les ventes ou le chiffre d'affaires;AUT;Autriche;EUR;Euro;0
2007;D29B;Impots sur l'utilisation d'actifs fixes;AUT;Autriche;EUR;Euro;0
2007;D2122A;Prelevements sur les produits agricoles importes;AUT;Autriche;EUR;Euro;0
2007;D995C;Impots sur le revenu dus non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D2122B;Montants compensatoires monetaires preleves a l'importation;AUT;Autriche;EUR;Euro;0
2007;D214B;Droits de timbre;AUT;Autriche;EUR;Euro;0
2007;D29F;Impots sur les emissions polluantes;AUT;Autriche;EUR;Euro;0
2007;D214K;Droits sur les exportations et montants compensatoires monetaires preleves a l'exportation;AUT;Autriche;EUR;Euro;0
2007;D611V;Cotisations sociales effectives volontaires des employeurs;AUT;Autriche;EUR;Euro;0
2007;D6142;Supplements de cotisations autres que de pension a la charge des menages;AUT;Autriche;EUR;Euro;0
2007;D995B;Autres impots sur la production dus non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D51C3;Autres impots sur les gains de detention n.c.a.;AUT;Autriche;EUR;Euro;0
2007;D995FN;Cotisations sociales effectives a la charge des personnes n'occupant pas d'emploi dues non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D29D;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2007;D51C2;Impots sur les gains de detention des societes;AUT;Autriche;EUR;Euro;0
2007;D91C;Autres impots en capital n.c.a.;AUT;Autriche;EUR;Euro;0
2007;D995FE;Cotisations sociales effectives a la charge des salaries dues non recouvrables;AUT;Autriche;EUR;Euro;0
2007;D59C;Impots sur la depense;AUT;Autriche;EUR;Euro;0
2007;D2122D;Impots generaux sur les ventes;AUT;Autriche;EUR;Euro;0
2007;D61SC;Remuneration du service des regimes d'assurance sociale (-);AUT;Autriche;EUR;Euro;0
2007;D59E;Impots sur les transactions internationales;AUT;Autriche;EUR;Euro;0
2007;D51C1;Impots sur les gains de detention des personnes physiques ou des menages;AUT;Autriche;EUR;Euro;0
