annee;cde_age;cde_pays;pays;cde_mesure;mesure;cde_sexe;sexe;age;valeur_mesuree
2005;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5562012
2005;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,908
2005;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;976614
2005;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,099
2005;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1332950
2005;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;16,161
2005;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5451714
2005;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;66,096
2005;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2996654,713
2005;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;18,362
2005;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1463474,223
2005;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;17,743
2005;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1533056,651
2005;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,993
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11025091
2006;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;67,448
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2349405
2006;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;14,373
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5562306
2006;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,815
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1000414
2006;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,377
2006;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1348991
2006;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;16,325
2006;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5462785
2006;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;66,11
2006;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2971556,792
2006;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;18,179
2006;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1451337,91
2006;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;17,564
2006;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1520242,364
2006;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,808
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11042937
2007;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;67,41
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2391587
2007;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;14,599
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5567123
2007;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,727
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1025508
2007;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,66
2007;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1366079
2007;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;16,496
2007;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5475814
2007;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;66,122
2007;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2947230,927
2007;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,991
2007;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1439473,296
2007;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;17,382
2007;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1507626,719
2007;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,612
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11072882
2008;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;67,33
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2443319
2008;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;14,857
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5580155
2008;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,601
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1055455
2008;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;12,975
2008;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1387864
2008;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;16,698
2008;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5492727
2008;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;66,087
2008;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2929452,947
2008;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,813
2008;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1430800,624
2008;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;17,215
2008;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1498650,535
2008;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,424
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11107333
2009;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;67,193
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2505070
2009;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;15,154
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5596661
2009;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,419
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1090300
2009;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;13,329
2009;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1414770
2009;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;16,942
2009;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5510672
2009;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,992
2009;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2917943,913
2009;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,652
2009;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1425004,634
2009;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;17,065
2009;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1493001,736
2009;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,252
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11138762
2010;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;67,039
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2566634
2010;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;15,447
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5610073
2010;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;68,22
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1124669
2010;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;13,676
2010;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1441965
2010;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;17,183
2010;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5528689
2010;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,881
2010;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2910019,405
2010;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,514
2010;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1421254,047
2010;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,936
2010;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1488696,403
2010;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;18,103
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11135547
2011;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,708
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2655660
2011;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;15,909
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5605542
2011;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,838
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1173270
2011;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,199
2011;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1482390
2011;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;17,585
2011;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5530005
2011;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,6
2011;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2901923,984
2011;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,384
2011;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1417487,181
2011;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,815
2011;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1484397,116
2011;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,964
2012;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11097313
2012;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;66,233
2012;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2770360
2012;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;16,535
2012;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5583374
2012;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;67,309
2012;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1234693
2012;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;14,885
2012;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1535667
2012;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;18,152
2012;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5513939
2012;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;65,178
2012;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2887215,224
2012;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,232
2012;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1410257,995
2012;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,67
2012;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1477026,752
2012;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,806
2013;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11068751
2013;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,868
2013;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2871681
2013;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,089
2013;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5566069
2013;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,893
2013;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1289206
2013;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;15,494
2013;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1582475
2013;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;18,653
2013;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5502682
2013;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,863
2013;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2863979,005
2013;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;17,043
2013;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1398431,349
2013;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,484
2013;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1465553,424
2013;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,613
2014;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11063085
2014;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,598
2014;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;2963354
2014;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,571
2014;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5562088
2014;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,583
2014;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1338980
2014;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,029
2014;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1624374
2014;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,085
2014;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5500997
2014;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,631
2014;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2838549,496
2014;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,831
2014;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1385994,259
2014;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,284
2014;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1452527,619
2014;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,388
2015;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11080006
2015;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,408
2015;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;3046498
2015;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;17,984
2015;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5570854
2015;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,359
2015;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1384377
2015;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,49
2015;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1662121
2015;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,452
2015;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5509152
2015;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,473
2015;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2813382,744
2015;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,608
2015;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1373681,821
2015;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;16,076
2015;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1439742,843
2015;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;17,15
2016;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11117063
2016;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,278
2016;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;3122482
2016;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,335
2016;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5591208
2016;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,199
2016;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1426071
2016;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;16,884
2016;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1696411
2016;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;19,762
2016;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5525855
2016;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,372
2016;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2790757,555
2016;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,387
2016;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1361968,696
2016;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;15,866
2016;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1428829,613
2016;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;16,917
2017;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11159716
2017;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,142
2017;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;3199385
2017;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;18,676
2017;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5613157
2017;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;66,029
2017;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1468105
2017;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,27
2017;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1731280
2017;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,061
2017;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5546559
2017;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,269
2017;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2772186,157
2017;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;16,182
2017;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1352355,631
2017;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;15,67
2017;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1419849,379
2017;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;16,702
2018;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11203843
2018;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;65,019
2018;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;3276559
2018;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,015
2018;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5634813
2018;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;65,873
2018;Y_GE65;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;65 ans et plus;1510021
2018;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;65 ans et plus;17,653
2018;Y_GE65;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;65 ans et plus;1766538
2018;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;65 ans et plus;20,358
2018;Y15T64;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;De 15 a 64 ans;5569030
2018;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;De 15 a 64 ans;64,177
2018;Y_LT15;NLD;Pays-Bas;PS;Personnes;_T;Total;Moins de 15 ans;2751200,769
2018;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;Moins de 15 ans;15,966
2018;Y_LT15;NLD;Pays-Bas;PS;Personnes;F;Sexe feminin;Moins de 15 ans;1341984,809
2018;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;F;Sexe feminin;Moins de 15 ans;15,465
2018;Y_LT15;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;Moins de 15 ans;1409196,009
2018;Y_LT15;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;16,474
2019;Y15T64;NLD;Pays-Bas;PS;Personnes;_T;Total;De 15 a 64 ans;11258636
2019;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;De 15 a 64 ans;64,91
2019;Y_GE65;NLD;Pays-Bas;PS;Personnes;_T;Total;65 ans et plus;3353280
2019;Y_GE65;NLD;Pays-Bas;PT;Pourcentage de la population;_T;Total;65 ans et plus;19,333
2019;Y15T64;NLD;Pays-Bas;PS;Personnes;M;Sexe masculin;De 15 a 64 ans;5663358
2019;Y15T64;NLD;Pays-Bas;PT;Pourcentage de la population;M;Sexe masculin;De 15 a 64 ans;65,742
